,time,transfer_history.first_attached_node,transfer_history.last_chunk_id,transfer_history.last_completion_date_string,transfer_history.last_creation_date_string,transfer_history.last_data_type,transfer_history.last_data_type_1,transfer_history.last_direction,transfer_history.last_qbox,transfer_history.last_qguid,transfer_history.last_remote_location_name,transfer_history.last_session,transfer_history.last_state,transfer_history.last_task,transfer_history.last_transfer_direction,transfer_history.last_transfer_type,transfer_history.last_transfer_type_1,transfer_history.mean_actually_transferred_size,transfer_history.mean_cached_data_size,transfer_history.mean_time_transfer_sec,transfer_history.mean_transfer_size
30781,2019-03-17T01:37:30.000Z,QBOX-4000-0000-1000-000000000003,,17/03/2019\ 01:37:25,17/03/2019\ 01:37:21,,,,QBOX-4000-0000-1000-000000000003,SCDL-79a9-6afa-f839-db4f8f431c4f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0237-50c0-4c210d85b504,Down,Docker,,0.0,36541317.0,5.5,33823609.5
30782,2019-03-17T01:37:40.000Z,QBOX-4000-0000-1000-000000000003,,17/03/2019\ 01:37:37,17/03/2019\ 01:37:33,,,,QBOX-4000-0000-1000-000000000003,SCDL-e8a1-a7df-06b6-15fde6ef4fbd,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0237-7c60-7de29528232f,Down,Docker,,0.0,36993889.66666666,5.333333333333333,33974214.666666664
30783,2019-03-17T01:37:50.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:37:45,17/03/2019\ 01:37:40,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-02aa-b510-e03d-9df77e503c4c,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0237-50c0-4c210d85b504,Down,S3,S3,0.0,37899035.0,4.0,34275425.0
30784,2019-03-17T01:38:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 01:38:05,17/03/2019\ 01:38:03,,,,QBOX-4000-0000-1000-000000000005,SCDL-6667-9389-eb89-038ee5bc15f1,,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0238-076c-ae8ae6cee56d,Down,QDisk,,0.0,21645460.33333333,2.0,21645442.0
30785,2019-03-17T01:38:10.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 01:38:11,17/03/2019\ 01:38:09,,,,QBOX-4000-0000-1000-000000000005,SCDL-7612-1b8f-608d-9f5c69fb6a31,,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0238-1158-7b5ffda422d4,Down,QDisk,,0.0,24351136.0,3.0,24351122.25
30786,2019-03-17T01:38:20.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 01:38:17,17/03/2019\ 01:38:14,,,,QBOX-4000-0000-1000-000000000005,SCDL-9a62-b70e-58f8-cae601a6bd24,,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0238-27f3-04d96090d00c,Down,QDisk,,0.0,16234109.0,3.0,16234081.5
30787,2019-03-17T01:38:30.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 01:38:26,17/03/2019\ 01:38:22,,,,QBOX-4000-0000-1000-000000000005,SCDL-96a2-f9c2-cd09-2b81e3b0a54e,,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0238-5352-b4d5da740a5a,Down,Docker,,0.0,16234109.0,2.5,16234081.5
30792,2019-03-17T01:39:20.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:39:22,17/03/2019\ 01:39:21,UserData,UserData,Down,QBOX-9000-0000-0000-000000000005,SCDL-2090-5a61-7061-098e6776c16d,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0317-0236-94f1-430ffd182e30,Completed,QJOB-0317-0236-acb8-cffc741e1728,Down,S3,S3,250.0,1000.0,1.6,250.0
30793,2019-03-17T01:39:30.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:39:34,17/03/2019\ 01:39:31,UserData,UserData,Down,QBOX-9000-0000-0000-000000000005,SCDL-3474-dd55-4078-c676a53302bc,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0317-0236-94f1-430ffd182e30,Completed,QJOB-0317-0236-d15b-b15f518f82a6,Down,S3,S3,8.928571428571429,4061306.4285714286,3.1071428571428568,3672375.892857143
30794,2019-03-17T01:39:40.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:39:38,17/03/2019\ 01:39:35,UserData,UserData,Down,QBOX-4000-0000-1000-000000000005,SCDL-568b-5239-fe91-b689cc2dacdc,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0317-0238-19d7-e87009e4efa2,Completed,QJOB-0317-0238-1bef-6bb13d18035c,Down,QDisk,S3,11.0,665.6,2.08,11.0
30795,2019-03-17T01:39:50.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:39:47,17/03/2019\ 01:39:44,UserData,UserData,Down,QBOX-4000-0000-1000-000000000005,SCDL-c577-52b2-b559-63ab0b5204b6,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0317-0238-3334-5f0a6b562f67,Completed,QJOB-0317-0238-3562-671ef6d84b76,Down,QDisk,S3,0.0,852.5,3.0,0.0
30796,2019-03-17T01:40:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 01:39:57,17/03/2019\ 01:39:55,,,,QBOX-4000-0000-1000-000000000005,SCDL-7be5-d717-a5d2-304f3233bb74,,QSES-0317-0238-5352-b4d5da740a5a,Completed,QJOB-0317-0238-5604-bea8ddc3808b,Down,QDisk,,0.0,55.0,2.0,0.0
30797,2019-03-17T01:40:10.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 01:40:15,17/03/2019\ 01:40:11,,,,QBOX-4000-0000-1000-000000000005,SCDL-711c-4d5c-70e6-4167a6ef261c,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0240-2ac8-3c3e28a3fc1f,Down,Docker,,0.0,32468163.0,4.0,32468163.0
30800,2019-03-17T01:40:40.000Z,QBOX-4000-0000-1000-000000000003,,17/03/2019\ 01:40:41,17/03/2019\ 01:40:37,,,,QBOX-4000-0000-1000-000000000003,SCDL-8f2f-6d95-ba8c-70bc8061089f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0240-905b-5b10fd1a5833,Down,Docker,,0.0,36541317.0,5.5,33823609.5
30803,2019-03-17T01:41:10.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:41:02,17/03/2019\ 01:41:00,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-f1d7-99b1-5b42-aa847a9f845a,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0240-905b-5b10fd1a5833,Down,Docker,Docker,0.0,36541317.0,3.5,33823609.5
30806,2019-03-17T01:41:40.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 01:41:39,17/03/2019\ 01:41:36,,,,QBOX-4000-0000-1000-000000000005,SCDL-a23d-f45c-480e-d01bb6aaed95,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0241-86f3-6ecebd0c03f6,Down,Docker,,0.0,32468163.0,3.0,32468163.0
30808,2019-03-17T01:42:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:42:02,17/03/2019\ 01:42:01,UserData,UserData,Down,QBOX-9000-0000-0000-000000000005,SCDL-601c-70b2-e632-20f69c1ac0e9,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0317-0236-94f1-430ffd182e30,Completed,QJOB-0317-0236-e4f8-5f87fe2ed41b,Down,S3,S3,0.0,1650.0,1.3333333333333333,0.0
30809,2019-03-17T01:42:10.000Z,QBOX-9000-0000-0000-000000000005,0.0,17/03/2019\ 01:42:12,17/03/2019\ 01:42:05,UserResult,UserResult,Up,QBOX-4000-0000-1000-000000000003,SCDL-65bc-ee83-0c05-18a0a4d2fd48,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0236-94f1-430ffd182e30,Down,QDisk,S3,9.375,183640333.375,2.5416666666666665,183186563.375
30810,2019-03-17T01:42:20.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:42:24,17/03/2019\ 01:42:17,UserData,UserData,Down,QBOX-4000-0000-1000-000000000003,SCDL-df58-0df5-32c0-1b3523aab65c,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0242-433e-a446a3241e12,Down,QDisk,S3,0.0,11729063.555555554,3.6666666666666665,11123931.333333334
30816,2019-03-17T01:43:20.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 01:43:18,17/03/2019\ 01:43:13,,,,QBOX-4000-0000-1000-000000000005,SCDL-9120-33bb-021e-46f5f9271323,,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0243-2fef-ff75be2c0dc9,Down,QDisk,,0.0,14985306.0,4.538461538461538,14985306.0
30819,2019-03-17T01:43:50.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 01:43:46,17/03/2019\ 01:43:42,,,,QBOX-4000-0000-1000-000000000005,SCDL-a03d-dff1-d5a3-f4b6657341db,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0243-a13c-d82288774bde,Down,Docker,,0.0,32468163.0,4.0,32468163.0
30821,2019-03-17T01:44:10.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 01:44:10,17/03/2019\ 01:44:07,,,,QBOX-4000-0000-1000-000000000005,SCDL-d70f-efe5-64dc-a38272f71724,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0244-161b-9e8b4cd54575,Down,Docker,,0.0,32468163.0,3.0,32468163.0
30825,2019-03-17T01:44:50.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:44:52,17/03/2019\ 01:44:50,UserData,UserData,Down,QBOX-9000-0000-0000-000000000005,SCDL-6b83-6c57-11ef-a68d8d3797eb,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0317-0236-94f1-430ffd182e30,Completed,QJOB-0317-0237-1ed0-14f2f303c069,Down,S3,S3,0.0,1825.0,2.0,0.0
30826,2019-03-17T01:45:00.000Z,QBOX-9000-0000-0000-000000000005,0.0,17/03/2019\ 01:44:56,17/03/2019\ 01:44:56,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-98b8-38c5-be96-fb21186ba50c,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0317-0236-94f1-430ffd182e30,Completed,QJOB-0317-0237-1ed0-14f2f303c069,Up,S3,S3,8.333333333333334,1216.6666666666667,2.333333333333333,8.333333333333334
30827,2019-03-17T01:45:10.000Z,QBOX-4000-0000-1000-000000000003,,17/03/2019\ 01:45:15,17/03/2019\ 01:45:10,,,,QBOX-4000-0000-1000-000000000003,SCDL-bccc-550d-fabf-ee408424f65b,,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0236-94f1-430ffd182e30,Down,QDisk,,0.0,1469116042.0,4.0,1465492432.0
30832,2019-03-17T01:46:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:45:59,17/03/2019\ 01:45:50,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-1df2-3cd5-8b19-05534a9a5119,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0236-94f1-430ffd182e30,Down,S3,Docker,0.0,2182582596.833333,5.0,2179864889.333333
30834,2019-03-17T01:46:20.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:46:14,17/03/2019\ 01:46:12,Docker,Basesystem,Down,QBOX-2000-0000-0000-000000000004,SCDL-dd44-5ac6-68b7-9f98474d2cc3,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0246-2862-d2f6e0a7fb34,Down,Docker,S3,0.0,1263880630.7142856,4.571428571428571,1260774679.2857144
30841,2019-03-17T01:47:30.000Z,QBOX-4000-0000-1000-000000000006,,17/03/2019\ 01:47:32,17/03/2019\ 01:47:26,,,,QBOX-4000-0000-1000-000000000006,SCDL-398f-79ec-6f93-9b11ea71cd17,,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0236-94f1-430ffd182e30,Down,QDisk,,10701282.0,1457057042.0,4.5,1465040616.5
30843,2019-03-17T01:47:50.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:47:55,17/03/2019\ 01:47:49,Docker,Docker,Down,QBOX-4000-0000-1000-000000000003,SCDL-0788-d2c9-8478-e3981d80138a,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0247-be84-6affb15f90a4,Down,QDisk,Docker,0.0,26387713.0,3.125,25028845.5
30844,2019-03-17T01:48:00.000Z,QBOX-4000-0000-1000-000000000003,,17/03/2019\ 01:48:04,17/03/2019\ 01:47:59,,,,QBOX-4000-0000-1000-000000000003,SCDL-d490-bd66-9744-6d4bee551331,,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0247-e885-e27770fdb0dd,Down,QDisk,,0.0,23347488.0,4.5,21309186.75
30845,2019-03-17T01:48:10.000Z,QBOX-4000-0000-1000-000000000003,,17/03/2019\ 01:48:07,17/03/2019\ 01:48:04,,,,QBOX-4000-0000-1000-000000000003,SCDL-3df6-6abe-7da1-f065ad512ba5,,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0248-0f52-2441655513cc,Down,Docker,,0.0,36541317.0,4.5,33823609.5
30846,2019-03-17T01:48:20.000Z,QBOX-4000-0000-1000-000000000003,,17/03/2019\ 01:48:16,17/03/2019\ 01:48:09,,,,QBOX-4000-0000-1000-000000000003,SCDL-b3f2-4f4d-0730-e7acee0fddd5,,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0248-233e-08040b06035a,Down,QDisk,,0.0,28424290.0,4.75,25706568.75
30847,2019-03-17T01:48:30.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:48:30,17/03/2019\ 01:48:29,UserData,UserData,Down,QBOX-9000-0000-0000-000000000005,SCDL-2e9e-23e8-05f7-0ac7ec60d818,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0317-0236-94f1-430ffd182e30,Completed,QJOB-0317-0237-2295-ed87e5f0b2b4,Down,S3,S3,0.0,1875.0,1.0,0.0
30848,2019-03-17T01:48:40.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:48:40,17/03/2019\ 01:48:37,UserData,UserData,Down,QBOX-9000-0000-0000-000000000005,SCDL-6ae8-4e70-f247-d953b3d20c5b,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0317-0236-94f1-430ffd182e30,Completed,QJOB-0317-0237-56f4-6a9d029f3e1b,Down,S3,S3,3.571428571428572,1610.7142857142858,2.5,3.571428571428572
30849,2019-03-17T01:48:50.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:48:43,17/03/2019\ 01:48:41,Docker,Basesystem,Down,QBOX-4000-0000-1000-000000000003,SCDL-cd7f-b18b-845e-a702e753107e,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0236-94f1-430ffd182e30,Down,Docker,S3,0.0,983018280.5555557,3.888888888888889,980602528.3333334
30851,2019-03-17T01:49:10.000Z,QBOX-9000-0000-0000-000000000005,0.0,17/03/2019\ 01:49:03,17/03/2019\ 01:49:01,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-f54f-30df-87dd-44c45429b8db,c73c694af44d85f3ef1138b579647fb54679cfa5e1619edcca73eb73c230e1ce,QSES-0317-0247-a944-d5fd018fd7a2,Completed,QJOB-0317-0247-ac49-31853107f8fb,Up,QDisk,QDisk,55.0,0.0,2.0,207.0
30853,2019-03-17T01:49:30.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:49:25,17/03/2019\ 01:49:19,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-529d-f2f2-e6d3-c9a35db5ba75,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0247-e885-e27770fdb0dd,Down,S3,S3,0.0,22739443.0,4.2,20565255.0
30857,2019-03-17T01:50:10.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:50:10,17/03/2019\ 01:50:09,UserData,UserData,Down,QBOX-9000-0000-0000-000000000005,SCDL-4e0e-52f5-42a7-61631b525e79,e949d2882efd80002d196497426c649f1f7c29ad584afb85cb8d838031f4c0f4,QSES-0317-0247-d4a0-cd5a4e0764b1,Completed,QJOB-0317-0247-d750-34e5c667bf24,Down,QDisk,QDisk,0.0,55.0,1.0,0.0
30858,2019-03-17T01:50:20.000Z,QBOX-9000-0000-0000-000000000005,0.0,17/03/2019\ 01:50:16,17/03/2019\ 01:50:12,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-ee6c-b4b5-5831-3b9cc0d5e5f6,a095ca0257e0bbe31196fb015877d6b3c2f19d10339a9546ee2bba2ac9246d11,QSES-0317-0247-d4a0-cd5a4e0764b1,Completed,QJOB-0317-0247-d750-34e5c667bf24,Up,QDisk,QDisk,55.0,0.0,4.0,207.0
30860,2019-03-17T01:50:40.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:50:35,17/03/2019\ 01:50:29,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-a881-01fc-c3d5-7d41e2cbd3b7,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0247-be84-6affb15f90a4,Down,S3,Docker,22.0,21110159.4,2.8,20023098.4
30863,2019-03-17T01:51:10.000Z,QBOX-4000-0000-1000-000000000003,,17/03/2019\ 01:51:14,17/03/2019\ 01:51:12,,,,QBOX-4000-0000-1000-000000000003,SCDL-65b9-2bd3-0042-26e5c56332b3,,QSES-0317-0248-233e-08040b06035a,Completed,QJOB-0317-0248-2532-6ba4c1da255f,Down,QDisk,,0.0,55.0,2.0,0.0
30864,2019-03-17T01:51:20.000Z,QBOX-4000-0000-1000-000000000003,,17/03/2019\ 01:51:23,17/03/2019\ 01:51:22,,,,QBOX-4000-0000-1000-000000000003,SCDL-18cb-7df8-2f41-b464c3918760,,QSES-0317-0248-0f52-2441655513cc,Completed,QJOB-0317-0248-1286-8ad32fb42d4a,Down,QDisk,,0.0,55.0,1.0,0.0
30865,2019-03-17T01:51:30.000Z,QBOX-4000-0000-1000-000000000003,,17/03/2019\ 01:51:35,17/03/2019\ 01:51:33,,,,QBOX-4000-0000-1000-000000000003,SCDL-50d8-f504-f199-5a349ed3797a,,QSES-0317-0236-94f1-430ffd182e30,Completed,QJOB-0317-0237-6d43-4f9c2dc764e1,Down,QDisk,,166.66666666666666,1746.666666666667,4.333333333333333,166.66666666666666
30866,2019-03-17T01:51:40.000Z,QBOX-4000-0000-1000-000000000003,,17/03/2019\ 01:51:41,17/03/2019\ 01:51:40,,,,QBOX-4000-0000-1000-000000000003,SCDL-647a-422c-4910-cab73201c278,,QSES-0317-0236-94f1-430ffd182e30,Completed,QJOB-0317-0237-9f57-0acd35d46031,Down,QDisk,,0.0,2105.555555555556,2.7777777777777777,0.0
30867,2019-03-17T01:51:50.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:51:44,17/03/2019\ 01:51:42,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-07ff-f89c-05e7-94bb7ddea543,33574517de06a3434b7e86c4e34a727eaf60fbed4d85b6d2ac586f55cfb4f768,00000000-0000-0000-0000-000000000000,Completed,QSES-0317-0236-94f1-430ffd182e30,Down,Docker,Docker,0.0,2183366827.5,3.5,2180649120.0
30868,2019-03-17T01:52:00.000Z,QBOX-9000-0000-0000-000000000005,0.0,17/03/2019\ 01:51:56,17/03/2019\ 01:51:55,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-11ab-a264-9f4e-15391a0a708e,b7d7e7bc3ca537f0e0a54a75da94c5a9df909e695010939a94145d28f6e775b6,QSES-0317-0247-be84-6affb15f90a4,Completed,QJOB-0317-0247-c101-76912335eaed,Up,QDisk,QDisk,27.5,27.5,2.5,103.5
30870,2019-03-17T01:52:20.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:52:17,17/03/2019\ 01:52:14,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-0285-7f75-30e6-fa27ec298185,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0252-38c0-f063a2f09248,Down,Docker,Docker,0.0,36541317.0,4.5,33823609.5
30879,2019-03-17T01:53:50.000Z,QBOX-4000-0000-1000-000000000003,,17/03/2019\ 01:53:54,17/03/2019\ 01:53:47,,,,QBOX-4000-0000-1000-000000000003,SCDL-b3ea-14e4-cf4a-85f20f940911,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0253-b833-ae0dfa1d2c5b,Down,QDisk,,0.0,35183599.0,5.0,33371794.0
30880,2019-03-17T01:54:00.000Z,QBOX-9000-0000-0000-000000000005,0.0,17/03/2019\ 01:53:59,17/03/2019\ 01:53:59,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-af92-9420-d63e-584210138477,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0317-0236-94f1-430ffd182e30,Completed,QJOB-0317-0237-99af-df8145e0b5ad,Up,S3,S3,7.894736842105262,1453.947368421053,2.3157894736842106,7.894736842105262
30881,2019-03-17T01:54:10.000Z,QBOX-9000-0000-0000-000000000005,0.0,17/03/2019\ 01:54:03,17/03/2019\ 01:54:01,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-faa3-0432-c7c4-b584b354add9,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0317-0236-94f1-430ffd182e30,Completed,QJOB-0317-0237-8b68-c2fafb640853,Up,S3,S3,25.0,0.0,3.0,25.0
30884,2019-03-17T01:54:40.000Z,QBOX-9000-0000-0000-000000000005,-1.0,17/03/2019\ 01:54:39,17/03/2019\ 01:54:34,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-749a-8356-6d05-bfa863d72aab,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0254-83ec-76e20c886f83,Down,S3,S3,0.0,37899035.0,4.0,34275425.0
30919,2019-03-17T02:00:30.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:00:35,17/03/2019\ 02:00:33,,,,QBOX-4000-0000-1000-000000000005,SCDL-d431-04d4-a8e1-1e0561845991,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0300-7e53-1a8e61766c7a,Down,Docker,,0.0,32468163.0,2.0,32468163.0
30923,2019-03-17T02:01:10.000Z,QBOX-4000-0000-1000-000000000002,,17/03/2019\ 02:00:57,17/03/2019\ 02:00:55,,,,QBOX-4000-0000-1000-000000000002,SCDL-5c4c-d414-8d71-0f29de6ec0ac,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-1846-4f19-7a620cf5ebc7,Down,Docker,,0.0,18180687813.5,8.0,81426280.5
30928,2019-03-17T02:02:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:01:59,17/03/2019\ 02:01:57,,,,QBOX-4000-0000-1000-000000000005,SCDL-c963-0b22-7e45-75c6c61c2c6e,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0301-db22-e4c17e90e28b,Down,Docker,,0.0,32468163.0,2.0,32468163.0
30937,2019-03-17T02:03:30.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:03:29,17/03/2019\ 02:03:25,,,,QBOX-4000-0000-1000-000000000005,SCDL-d7a9-68ed-5005-cbc0aa7b18bf,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0303-5875-ff897f31307c,Down,QDisk,,0.0,10823017.666666666,2.0,10822721.0
30946,2019-03-17T02:05:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:05:03,17/03/2019\ 02:05:00,,,,QBOX-4000-0000-1000-000000000005,SCDL-5944-187b-bc83-014180d30902,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0304-e2bc-12f4008f68d6,Down,Docker,,0.0,84661453.33333333,3.6666666666666665,84661453.33333333
30947,2019-03-17T02:05:10.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:05:06,17/03/2019\ 02:05:02,,,,QBOX-4000-0000-1000-000000000005,SCDL-a197-2dd4-6bb3-fed5763b1d67,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0305-003e-cf6f59a76970,Down,Docker,,0.0,49795661.0,4.0,49795661.0
30956,2019-03-17T02:06:40.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:06:42,17/03/2019\ 02:06:38,,,,QBOX-4000-0000-1000-000000000005,SCDL-6999-2d73-4304-cab374231ef2,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0306-91bb-ae13e047d909,Down,QDisk,,0.0,34736846.666666664,2.0,34615565.333333336
30966,2019-03-17T02:08:20.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:08:16,17/03/2019\ 02:08:12,,,,QBOX-4000-0000-1000-000000000005,SCDL-c6a1-9be2-1929-858a1323f81f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0308-2824-2620a72dc288,Down,QDisk,,0.0,873764886.0,2.6666666666666665,870645846.0
30978,2019-03-17T02:10:20.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:10:22,17/03/2019\ 02:10:18,,,,QBOX-4000-0000-1000-000000000005,SCDL-2e4f-8437-9719-3a5928ec1409,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0310-4047-fab660eb27b8,Down,Docker,,0.0,32468163.0,4.0,32468163.0
30988,2019-03-17T02:12:00.000Z,QBOX-4000-0000-1000-000000000005,,17/03/2019\ 02:11:55,17/03/2019\ 02:11:53,,,,QBOX-4000-0000-1000-000000000005,SCDL-e82e-6dd2-6a16-65f0c480364d,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0317-0311-c804-03f5f4fc69d2,Down,Docker,,0.0,32468163.0,2.0,32468163.0
