time,transfer_history.first_attached_node,transfer_history.last_chunk_id,transfer_history.last_completion_date_string,transfer_history.last_creation_date_string,transfer_history.last_data_type,transfer_history.last_data_type_1,transfer_history.last_direction,transfer_history.last_qbox,transfer_history.last_qguid,transfer_history.last_remote_location_name,transfer_history.last_session,transfer_history.last_state,transfer_history.last_task,transfer_history.last_transfer_direction,transfer_history.last_transfer_type,transfer_history.last_transfer_type_1,transfer_history.mean_actually_transferred_size,transfer_history.mean_cached_data_size,transfer_history.mean_time_transfer_sec,transfer_history.mean_transfer_size
2019-03-14T06:52:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T06:53:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T06:54:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T06:55:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T06:56:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T06:57:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T06:58:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T06:59:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:01:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:02:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:03:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:04:00.000Z,QBOX-7000-0000-0000-000000000001,,14/03/2019\ 07:04:47,14/03/2019\ 07:04:39,,,,QBOX-7000-0000-0000-000000000001,SCDL-58e8-ca2a-3995-0c4866881d9d,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0,49403863.666666664,6,47826896
2019-03-14T07:05:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:06:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:07:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:08:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:09:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:10:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:11:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:12:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:13:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:14:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 07:12:59,14/03/2019\ 07:11:54,,,,QBOX-4000-0000-1000-000000000001,SCDL-7906-c3e1-0e0f-97f3da42f061,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0811-ce09-ed84ab74fbe2,Down,Docker,,40284857.5,1495529714.5,120,744811046
2019-03-14T07:15:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:16:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:17:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:18:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:19:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:20:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:21:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:22:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:23:00.000Z,QBOX-7000-0000-0000-000000000001,,14/03/2019\ 07:23:50,14/03/2019\ 07:23:42,,,,QBOX-7000-0000-0000-000000000001,SCDL-d82c-dd14-3c59-e44a386330f9,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0,47781456.333333336,7,44627521
2019-03-14T07:24:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:25:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:26:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:27:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:28:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:29:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:31:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:32:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:33:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:34:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:35:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:36:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:37:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:38:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:39:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:40:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:41:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:42:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:43:00.000Z,QBOX-7000-0000-0000-000000000001,,14/03/2019\ 07:43:12,14/03/2019\ 07:43:07,,,,QBOX-7000-0000-0000-000000000001,SCDL-902c-03b3-39cd-9e80e7eb778f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0,47781456.333333336,5,44627521
2019-03-14T07:44:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:45:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:46:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:47:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:48:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:49:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:50:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:51:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:52:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:53:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:54:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:55:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:56:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:57:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:58:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T07:59:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:01:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:02:00.000Z,QBOX-7000-0000-0000-000000000001,,14/03/2019\ 08:02:24,14/03/2019\ 08:02:18,,,,QBOX-7000-0000-0000-000000000001,SCDL-609e-6deb-bf5f-9a143360b949,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0,49403863.666666664,4,47826896
2019-03-14T08:03:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:04:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:05:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:06:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:07:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:08:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:09:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:10:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:11:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:12:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:13:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:14:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 08:12:55,14/03/2019\ 08:11:58,,,,QBOX-4000-0000-1000-000000000001,SCDL-559d-3ddf-7f00-a29aa31b5fd8,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-0911-dc41-38a91cbdca3e,Down,Docker,,42393469,1497462520,110,744881200.5
2019-03-14T08:15:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:16:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:17:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:18:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:19:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:20:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:21:00.000Z,QBOX-7000-0000-0000-000000000001,,14/03/2019\ 08:21:40,14/03/2019\ 08:21:34,,,,QBOX-7000-0000-0000-000000000001,SCDL-e2e6-107e-2551-a8654ab9a142,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0,49403863.666666664,4,47826896
2019-03-14T08:22:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:23:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:24:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:25:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:26:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:27:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:28:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:29:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:30:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:31:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:32:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:33:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:34:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:35:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:36:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:37:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:38:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:39:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:40:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:41:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:42:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:43:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:44:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:45:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:46:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:47:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:48:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:49:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:50:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:51:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:52:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:53:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:54:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:55:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:56:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:57:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:58:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T08:59:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:00:00.000Z,QBOX-6000-0000-0000-000000000004,,14/03/2019\ 09:00:25,14/03/2019\ 09:00:21,,,,QBOX-6000-0000-0000-000000000004,SCDL-4f4b-5a65-09f5-ffc2314af0be,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0,48592660,5.5,46227208.5
2019-03-14T09:01:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:02:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:03:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:04:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:05:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:06:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:07:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:08:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:09:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:10:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:11:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:12:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:13:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:14:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:15:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 09:13:18,14/03/2019\ 09:12:08,,,,QBOX-4000-0000-1000-000000000001,SCDL-c035-2079-b84e-7983657f7e70,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1012-1ea9-7c98c4fb1014,Down,Docker,,44450997,1499418709.5,126.5,744915787
2019-03-14T09:16:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:17:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:18:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:19:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:20:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:21:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:22:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:23:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:24:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 09:24:02,14/03/2019\ 09:23:59,,,,QBOX-4000-0000-1000-000000000001,SCDL-79c3-2b47-f7ff-0be8754a9aec,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1023-e0a0-66288506828a,Down,Docker,,0,162888367,3,162888367
2019-03-14T09:25:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:26:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:27:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:28:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:29:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:30:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:31:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:32:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:33:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:34:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:35:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:36:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:37:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:38:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:39:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:40:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:41:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:42:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:43:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:44:00.000Z,QBOX-6000-0000-0000-000000000005,,14/03/2019\ 09:44:31,14/03/2019\ 09:44:28,,,,QBOX-6000-0000-0000-000000000005,SCDL-a68d-3806-2660-f39842a2f8d6,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0,48592660,4.5,46227208.5
2019-03-14T09:45:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:46:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:47:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:48:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:49:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:50:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:51:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:52:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:53:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:54:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:55:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:56:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:57:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:58:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T09:59:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:00:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:01:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:02:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:03:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:04:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:05:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:06:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:07:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:08:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:09:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:10:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:11:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:12:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:13:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:14:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 10:14:44,14/03/2019\ 10:12:05,,,,QBOX-4000-0000-1000-000000000001,SCDL-ac79-a311-acac-039fe5969813,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1112-092b-b26cbdcc4dbe,Down,QDisk,,30994904.333333332,1489883827.6666667,92.33333333333333,985605061
2019-03-14T10:15:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:16:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:17:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:18:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:19:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:20:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:21:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:22:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:23:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:24:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:25:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:26:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:27:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:28:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:29:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:30:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:31:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:32:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:33:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:34:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:35:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:36:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:37:00.000Z,QBOX-6000-0000-0000-000000000004,,14/03/2019\ 10:37:14,14/03/2019\ 10:37:08,,,,QBOX-6000-0000-0000-000000000004,SCDL-deff-c268-72c7-9b0439b679b9,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0,48592660,6,46227208.5
2019-03-14T10:38:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:39:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:40:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:41:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:42:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:43:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:44:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:45:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:46:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:47:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:48:00.000Z,QBOX-6000-0000-0000-000000000005,,14/03/2019\ 10:48:21,14/03/2019\ 10:48:17,,,,QBOX-6000-0000-0000-000000000005,SCDL-fc15-93e4-ecde-6775a0d37cfe,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0,48592660,5.5,46227208.5
2019-03-14T10:49:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:50:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:51:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:52:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:53:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:54:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:55:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:56:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:57:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:58:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T10:59:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:00:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:01:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:02:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:03:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:04:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:05:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:06:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:07:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:08:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:09:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:10:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:11:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:12:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:13:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:14:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:15:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 11:13:11,14/03/2019\ 11:12:02,,,,QBOX-4000-0000-1000-000000000001,SCDL-cc85-d708-ffd4-64b89e118043,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1212-015a-5e46365fe743,Down,Docker,,48522171,1503349642,126.5,744950557.5
2019-03-14T11:16:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:17:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:18:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:19:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:20:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:21:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:22:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:23:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:24:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:25:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:26:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:27:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:28:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:29:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:30:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:31:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:32:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:33:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:34:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:35:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:36:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:37:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:38:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:39:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:40:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:41:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:42:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:43:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:44:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:45:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:46:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:47:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:48:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:49:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:50:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:51:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:52:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:53:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:54:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:55:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:56:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:57:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:58:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T11:59:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,
2019-03-14T12:01:00.000Z,,,,,,,,,,,,,,,,,,,,
