,actually_transferred_size,direction,id,node,profile,res,size,subtime,time_taken,type,job_id,workload_name,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata,ratio_minus_1
1742,937211.0,Up,1742,QBOX-4000-0000-1000-000000000005,1742_profile,1,305761.0,53154.0,7.0,S3,1742,ec5494,53154.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53154.000075,0.017498,53154.017573000005,7.5e-05,0.017573,1.0042870000000002,1695 1707,0.0,,399.04571951080123
1743,940230.0,Up,1743,QBOX-4000-0000-1000-000000000002,1743_profile,1,305761.0,53145.0,19.0,S3,1743,ec5494,53145.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53145.000089999994,0.017522,53145.017612,9e-05,0.017612,1.0051370000000002,1692 1707,0.0,,1083.3511014724347
1744,938867.0,Up,1744,QBOX-4000-0000-1000-000000000002,1744_profile,1,305761.0,53147.0,17.0,S3,1744,ec5494,53147.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53147.000060000006,0.017511000000000002,53147.017571,5.9999999999999995e-05,0.017571,1.003427,1692 1707,0.0,,969.8183427559819
1745,938644.0,Up,1745,QBOX-4000-0000-1000-000000000002,1745_profile,1,305761.0,53151.0,13.0,S3,1745,ec5494,53151.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53151.000045,0.017509,53151.017554000005,4.5e-05,0.017554,1.0025700000000002,1692 1707,0.0,,741.4752984179564
1746,929632.0,Up,1746,QBOX-4000-0000-1000-000000000002,1746_profile,1,306288.0,53150.0,17.0,S3,1746,ec5494,53150.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53150.000075,0.017437,53150.017512,7.5e-05,0.017512,1.004302,1692 1707,0.0,,973.9383494867235
1747,930244.0,Up,1747,QBOX-2000-0000-0000-000000000002,1747_profile,1,306288.0,53158.0,6.0,S3,1747,ec5494,53158.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53158.000045,0.04721,53158.047255,4.5e-05,0.047255,1.000953,1688 1707,0.0,,126.09171785638635
1748,930042.0,Up,1748,QBOX-2000-0000-0000-000000000002,1748_profile,1,306288.0,53159.0,5.0,S3,1748,ec5494,53159.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53159.000045,0.047202,53159.047247,4.5e-05,0.047247000000000004,1.000953,1688 1707,0.0,,104.92771492733358
1755,930520.0,Up,1755,QBOX-4000-0000-1000-000000000005,1755_profile,1,306288.0,53174.0,2.0,S3,1755,ec5494,53174.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53174.000045,0.017444,53174.017489,4.5e-05,0.017488999999999998,1.00258,1695 1707,0.0,,113.65260261407933
1756,929630.0,Up,1756,QBOX-4000-0000-1000-000000000002,1756_profile,1,306288.0,53168.0,5.0,S3,1756,ec5494,53168.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53168.000045,0.017437,53168.017481999996,4.5e-05,0.017482,1.002581,1692 1707,0.0,,285.7465733784481
1757,929866.0,Up,1757,QBOX-4000-0000-1000-000000000002,1757_profile,1,306288.0,53168.0,5.0,S3,1757,ec5494,53168.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53168.000060000006,0.017439,53168.017499,5.9999999999999995e-05,0.017499,1.003441,1692 1707,0.0,,285.7136877114513
1758,929804.0,Up,1758,QBOX-4000-0000-1000-000000000002,1758_profile,1,306288.0,53169.0,7.0,S3,1758,ec5494,53169.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53169.000045,0.017438,53169.017482999996,4.5e-05,0.017483000000000002,1.002581,1692 1707,0.0,,400.422181442826
1759,930012.0,Up,1759,QBOX-4000-0000-1000-000000000002,1759_profile,1,306288.0,53169.0,7.0,S3,1759,ec5494,53169.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53169.000060000006,0.01744,53169.0175,5.9999999999999995e-05,0.0175,1.003441,1692 1707,0.0,,400.3761467889908
1760,929590.0,Up,1760,QBOX-4000-0000-1000-000000000002,1760_profile,1,306288.0,53172.0,7.0,S3,1760,ec5494,53172.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53172.000045,0.017437,53172.017481999996,4.5e-05,0.017482,1.002581,1692 1707,0.0,,400.4452027298274
1761,930343.0,Up,1761,QBOX-4000-0000-1000-000000000002,1761_profile,1,306288.0,53173.0,9.0,S3,1761,ec5494,53173.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53173.000045,0.017443,53173.017488,4.5e-05,0.017488,1.00258,1692 1707,0.0,,514.9662902023734
1762,930206.0,Up,1762,QBOX-4000-0000-1000-000000000002,1762_profile,1,306288.0,53173.0,9.0,S3,1762,ec5494,53173.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53173.000060000006,0.017442,53173.017501999995,5.9999999999999995e-05,0.017502,1.003441,1692 1707,0.0,,514.9958720330237
1763,930438.0,Up,1763,QBOX-2000-0000-0000-000000000002,1763_profile,1,306288.0,53167.0,6.0,S3,1763,ec5494,53167.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53167.000060000006,0.047218,53167.047278,5.9999999999999995e-05,0.047278,1.001271,1688 1707,0.0,,126.07018509890295
1767,930282.0,Up,1767,QBOX-6000-0000-0000-000000000004,1767_profile,1,306288.0,53172.0,9.0,S3,1767,ec5494,53172.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53172.000060000006,0.084423,53172.084483,5.9999999999999995e-05,0.084483,1.0007110000000001,1700 1707,0.0,,105.6060196865783
1769,930336.0,Up,1769,QBOX-5000-0000-0000-000000000005,1769_profile,1,306288.0,53171.0,6.0,S3,1769,ec5494,53171.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53171.000045,0.047213,53171.047258,4.5e-05,0.047258,1.000953,1698 1707,0.0,,126.08364221718594
1772,929996.0,Up,1772,QBOX-4000-0000-1000-000000000002,1772_profile,1,306288.0,53174.0,8.0,S3,1772,ec5494,53174.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53174.000075,0.01744,53174.017515,7.5e-05,0.017515,1.004301,1692 1707,0.0,,457.7155963302752
1773,929914.0,Up,1773,QBOX-4000-0000-1000-000000000002,1773_profile,1,306288.0,53174.0,8.0,S3,1773,ec5494,53174.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53174.000089999994,0.017439,53174.017529000004,9e-05,0.017529,1.005161,1692 1707,0.0,,457.7419003383221
1774,930780.0,Up,1774,QBOX-4000-0000-1000-000000000002,1774_profile,1,306288.0,53176.0,9.0,S3,1774,ec5494,53176.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53176.000060000006,0.017446,53176.017506000004,5.9999999999999995e-05,0.017506,1.0034399999999999,1692 1707,0.0,,514.877565057893
1775,929983.0,Up,1775,QBOX-4000-0000-1000-000000000002,1775_profile,1,306288.0,53182.0,3.0,S3,1775,ec5494,53182.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53182.000045,0.01744,53182.017485000004,4.5e-05,0.017485,1.002581,1692 1707,0.0,,171.0183486238532
1776,930818.0,Up,1776,QBOX-4000-0000-1000-000000000002,1776_profile,1,306288.0,53187.0,4.0,S3,1776,ec5494,53187.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53187.000045,0.017447,53187.017492,4.5e-05,0.017491999999999997,1.00258,1692 1707,0.0,,228.26577635123516
1777,930100.0,Up,1777,QBOX-4000-0000-1000-000000000002,1777_profile,1,306288.0,53187.0,4.0,S3,1777,ec5494,53187.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53187.000060000006,0.017440999999999998,53187.017501,5.9999999999999995e-05,0.017501,1.003441,1692 1707,0.0,,228.34464766928505
1786,930363.0,Up,1786,QBOX-4000-0000-1000-000000000005,1786_profile,1,306288.0,53184.0,4.0,S3,1786,ec5494,53184.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53184.000075,0.017443,53184.017518,7.5e-05,0.017518000000000002,1.0043,1695 1707,0.0,,228.31835120105487
1787,930950.0,Up,1787,QBOX-4000-0000-1000-000000000005,1787_profile,1,306288.0,53185.0,3.0,S3,1787,ec5494,53185.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53185.000089999994,0.017447999999999998,53185.017538,9e-05,0.017537999999999998,1.005159,1695 1707,0.0,,170.939477303989
1788,930613.0,Up,1788,QBOX-4000-0000-1000-000000000005,1788_profile,1,306288.0,53186.0,5.0,S3,1788,ec5494,53186.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53186.000060000006,0.017445,53186.017505,5.9999999999999995e-05,0.017505,1.0034399999999999,1695 1707,0.0,,285.61507595299514
1789,931102.0,Up,1789,QBOX-4000-0000-1000-000000000005,1789_profile,1,306288.0,53186.0,8.0,S3,1789,ec5494,53186.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53186.000075,0.017449,53186.017524,7.5e-05,0.017524,1.004299,1695 1707,0.0,,457.4789959309989
1790,930594.0,Up,1790,QBOX-4000-0000-1000-000000000005,1790_profile,1,306288.0,53187.0,7.0,S3,1790,ec5494,53187.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53187.000075,0.017445,53187.01752,7.5e-05,0.017519999999999997,1.0043,1695 1707,0.0,,400.2611063341932
1791,930092.0,Up,1791,QBOX-4000-0000-1000-000000000005,1791_profile,1,306288.0,53187.0,7.0,S3,1791,ec5494,53187.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53187.000089999994,0.017440999999999998,53187.017531,9e-05,0.017531,1.005161,1695 1707,0.0,,400.35313342124886
1792,930684.0,Up,1792,QBOX-4000-0000-1000-000000000002,1792_profile,1,306288.0,53188.0,7.0,S3,1792,ec5494,53188.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53188.000060000006,0.017445,53188.017505,5.9999999999999995e-05,0.017505,1.0034399999999999,1692 1707,0.0,,400.2611063341932
1793,930849.0,Up,1793,QBOX-4000-0000-1000-000000000002,1793_profile,1,306288.0,53189.0,6.0,S3,1793,ec5494,53189.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53189.000045,0.017447,53189.017492,4.5e-05,0.017491999999999997,1.00258,1692 1707,0.0,,342.89866452685277
1794,930316.0,Up,1794,QBOX-4000-0000-1000-000000000002,1794_profile,1,306288.0,53189.0,9.0,S3,1794,ec5494,53189.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53189.000060000006,0.017443,53189.017502999995,5.9999999999999995e-05,0.017503,1.0034399999999999,1692 1707,0.0,,514.9662902023734
1795,904427.0,Up,1795,QBOX-4000-0000-1000-000000000002,1795_profile,1,306288.0,53193.0,5.0,S3,1795,ec5494,53193.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53193.000045,0.017235,53193.01728,4.5e-05,0.01728,1.0026110000000001,1692 1707,0.0,,289.10733971569476
1796,892466.0,Up,1796,QBOX-4000-0000-1000-000000000002,1796_profile,1,306288.0,53197.0,4.0,S3,1796,ec5494,53197.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53197.000045,0.01714,53197.017185000004,4.5e-05,0.017185,1.002626,1692 1707,0.0,,232.37222870478413
1797,886361.0,Up,1797,QBOX-4000-0000-1000-000000000002,1797_profile,1,306288.0,53197.0,4.0,S3,1797,ec5494,53197.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53197.000060000006,0.017091,53197.017151,5.9999999999999995e-05,0.017151,1.003511,1692 1707,0.0,,233.04130829091335
1798,930336.0,Up,1798,QBOX-2000-0000-0000-000000000002,1798_profile,1,406048.0,53187.0,7.0,S3,1798,ec5494,53187.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53187.000105,0.047213,53187.047318,0.000105,0.047318,1.002224,1688 1707,0.0,,147.2642492533836
1805,927650.0,Up,1805,QBOX-5000-0000-0000-000000000005,1805_profile,1,306288.0,53198.0,7.0,S3,1805,ec5494,53198.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53198.000045,0.047106,53198.047151,4.5e-05,0.047151,1.0009549999999998,1698 1707,0.0,,147.60102746996134
1806,889884.0,Up,1806,QBOX-4000-0000-1000-000000000002,1806_profile,1,306288.0,53197.0,7.0,S3,1806,ec5494,53197.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53197.000105,0.017119,53197.017224,0.000105,0.017224,1.006134,1692 1707,0.0,,407.9023891582452
1807,884238.0,Up,1807,QBOX-4000-0000-1000-000000000002,1807_profile,1,306288.0,53198.0,9.0,S3,1807,ec5494,53198.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53198.000060000006,0.017074000000000002,53198.017133999994,5.9999999999999995e-05,0.017134,1.003515,1692 1707,0.0,,526.1172543047909
1808,873819.0,Up,1808,QBOX-4000-0000-1000-000000000002,1808_profile,1,306288.0,53202.0,5.0,S3,1808,ec5494,53202.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53202.000045,0.016991,53202.017036000005,4.5e-05,0.017036000000000003,1.002649,1692 1707,0.0,,293.27343887940674
1809,876342.0,Up,1809,QBOX-4000-0000-1000-000000000002,1809_profile,1,306288.0,53203.0,7.0,S3,1809,ec5494,53203.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53203.000045,0.017011000000000002,53203.017056,4.5e-05,0.017056,1.002646,1692 1707,0.0,,410.49844218446884
1810,876840.0,Up,1810,QBOX-4000-0000-1000-000000000002,1810_profile,1,306288.0,53203.0,7.0,S3,1810,ec5494,53203.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53203.000060000006,0.017015,53203.017075,5.9999999999999995e-05,0.017075,1.003527,1692 1707,0.0,,410.4017043784896
1812,900771.0,Up,1812,QBOX-2000-0000-0000-000000000001,1812_profile,1,306288.0,53199.0,5.0,S3,1812,ec5494,53199.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53199.000045,0.046031,53199.046076,4.5e-05,0.046076,1.0009780000000001,1687 1707,0.0,,107.62245008798418
1816,876516.0,Up,1816,QBOX-5000-0000-0000-000000000005,1816_profile,1,306288.0,53202.0,6.0,S3,1816,ec5494,53202.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53202.000060000006,0.045061000000000004,53202.045120999996,5.9999999999999995e-05,0.045121,1.0013319999999999,1698 1707,0.0,,132.15283726504072
1817,874144.0,Up,1817,QBOX-5000-0000-0000-000000000005,1817_profile,1,306288.0,53206.0,5.0,S3,1817,ec5494,53206.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53206.000045,0.044966000000000006,53206.045011,4.5e-05,0.045011,1.001001,1698 1707,0.0,,110.19512520571098
1818,875680.0,Up,1818,QBOX-4000-0000-1000-000000000002,1818_profile,1,306288.0,53205.0,8.0,S3,1818,ec5494,53205.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53205.000045,0.017005000000000003,53205.01705,4.5e-05,0.01705,1.0026469999999998,1692 1707,0.0,,469.44986768597465
1819,885864.0,Up,1819,QBOX-4000-0000-1000-000000000002,1819_profile,1,306288.0,53206.0,10.0,S3,1819,ec5494,53206.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53206.000060000006,0.017087,53206.017147000006,5.9999999999999995e-05,0.017147,1.0035120000000002,1692 1707,0.0,,584.2402411189793
1820,887077.0,Up,1820,QBOX-4000-0000-1000-000000000002,1820_profile,1,306288.0,53208.0,8.0,S3,1820,ec5494,53208.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53208.000045,0.017097,53208.017142000004,4.5e-05,0.017141999999999998,1.002632,1692 1707,0.0,,466.9183482482307
1821,874625.0,Up,1821,QBOX-4000-0000-1000-000000000002,1821_profile,1,306288.0,53211.0,8.0,S3,1821,ec5494,53211.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53211.000045,0.016996999999999998,53211.017042,4.5e-05,0.017041999999999998,1.002648,1692 1707,0.0,,469.67129493440024
1822,880175.0,Up,1822,QBOX-4000-0000-1000-000000000002,1822_profile,1,306288.0,53211.0,8.0,S3,1822,ec5494,53211.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53211.000060000006,0.017041,53211.017101,5.9999999999999995e-05,0.017100999999999998,1.0035209999999999,1692 1707,0.0,,468.4560178393287
1823,878810.0,Up,1823,QBOX-4000-0000-1000-000000000002,1823_profile,1,306288.0,53214.0,8.0,S3,1823,ec5494,53214.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53214.000045,0.01703,53214.017075,4.5e-05,0.017075,1.002643,1692 1707,0.0,,468.75924838520257
1824,883415.0,Up,1824,QBOX-2000-0000-0000-000000000002,1824_profile,1,306288.0,53208.0,5.0,S3,1824,ec5494,53208.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53208.000060000006,0.045337,53208.045397,5.9999999999999995e-05,0.045397,1.0013239999999999,1688 1707,0.0,,109.28519752078876
1826,931057.0,Up,1826,QBOX-2000-0000-0000-000000000002,1826_profile,1,305761.0,53210.0,9.0,S3,1826,ec5494,53210.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53210.000045,0.047242,53210.047287,4.5e-05,0.047287,1.000953,1688 1707,0.0,,189.50844587443376
1827,842420.0,Up,1827,QBOX-2000-0000-0000-000000000002,1827_profile,1,306288.0,53217.0,5.0,S3,1827,ec5494,53217.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53217.000045,0.043697,53217.043742,4.5e-05,0.043742,1.0010299999999999,1688 1707,0.0,,113.4243311897842
1828,887526.0,Up,1828,QBOX-2000-0000-0000-000000000001,1828_profile,1,306288.0,53210.0,6.0,S3,1828,ec5494,53210.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53210.000060000006,0.045501,53210.045561,5.9999999999999995e-05,0.045561000000000004,1.001319,1687 1707,0.0,,130.8652337311268
1833,921660.0,Up,1833,QBOX-4000-0000-1000-000000000005,1833_profile,1,306288.0,53205.0,4.0,S3,1833,ec5494,53205.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53205.000060000006,0.017373,53205.017433,5.9999999999999995e-05,0.017433,1.003454,1695 1707,0.0,,229.24233005238014
1834,844731.0,Up,1834,QBOX-4000-0000-1000-000000000002,1834_profile,1,306288.0,53216.0,9.0,S3,1834,ec5494,53216.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53216.000045,0.016758000000000002,53216.016803,4.5e-05,0.016803,1.002686,1692 1707,0.0,,536.0569280343716
1835,930575.0,Up,1835,QBOX-4000-0000-1000-000000000002,1835_profile,1,306288.0,53217.0,11.0,S3,1835,ec5494,53217.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53217.000075,0.017445,53217.01752,7.5e-05,0.017519999999999997,1.0043,1692 1707,0.0,,629.5531670965893
1836,860755.0,Up,1836,QBOX-4000-0000-1000-000000000002,1836_profile,1,306288.0,53218.0,10.0,S3,1836,ec5494,53218.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53218.000045,0.016886,53218.016931,4.5e-05,0.016931,1.002665,1692 1707,0.0,,591.2065616487031
1837,869914.0,Up,1837,QBOX-4000-0000-1000-000000000002,1837_profile,1,306288.0,53218.0,13.0,S3,1837,ec5494,53218.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53218.000060000006,0.016959000000000002,53218.017019,5.9999999999999995e-05,0.017019,1.0035379999999998,1692 1707,0.0,,765.554631758948
1842,887022.0,Up,1842,QBOX-5000-0000-0000-000000000005,1842_profile,1,306288.0,53220.0,6.0,S3,1842,ec5494,53220.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53220.000045,0.045481,53220.045526,4.5e-05,0.045526,1.00099,1698 1707,0.0,,130.923220685561
1846,968270.0,Up,1846,QBOX-4000-0000-1000-000000000002,1846_profile,1,306288.0,53223.0,11.0,S3,1846,ec5494,53223.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53223.000045,0.017746,53223.017791000006,4.5e-05,0.017791,1.002536,1692 1707,0.0,,618.8579961681505
1847,1032003.0,Up,1847,QBOX-4000-0000-1000-000000000002,1847_profile,1,306288.0,53227.0,10.0,S3,1847,ec5494,53227.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53227.000045,0.018256,53227.018301,4.5e-05,0.018300999999999998,1.002465,1692 1707,0.0,,546.7651183172655
1848,1048830.0,Up,1848,QBOX-4000-0000-1000-000000000002,1848_profile,1,306288.0,53228.0,9.0,S3,1848,ec5494,53228.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53228.000045,0.018391,53228.018436,4.5e-05,0.018436,1.0024469999999999,1692 1707,0.0,,488.3698004458703
1849,1215153.0,Up,1849,QBOX-4000-0000-1000-000000000002,1849_profile,1,306288.0,53228.0,9.0,S3,1849,ec5494,53228.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53228.000060000006,0.019721000000000002,53228.019781,5.9999999999999995e-05,0.019781,1.0030430000000001,1692 1707,0.0,,455.36631002484654
1850,1104427.0,Up,1850,QBOX-4000-0000-1000-000000000002,1850_profile,1,306288.0,53228.0,12.0,S3,1850,ec5494,53228.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53228.000075,0.018835,53228.01891,7.5e-05,0.01891,1.003982,1692 1707,0.0,,636.111760021237
1851,1124430.0,Up,1851,QBOX-4000-0000-1000-000000000002,1851_profile,1,306288.0,53229.0,11.0,S3,1851,ec5494,53229.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53229.000045,0.018994999999999998,53229.01904,4.5e-05,0.01904,1.002369,1692 1707,0.0,,578.0997630955515
1858,1168158.0,Up,1858,QBOX-4000-0000-1000-000000000002,1858_profile,1,306288.0,53230.0,13.0,S3,1858,ec5494,53230.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53230.000060000006,0.019344999999999998,53230.019405,5.9999999999999995e-05,0.019405000000000002,1.003102,1692 1707,0.0,,671.0082708710262
1859,1635421.0,Up,1859,QBOX-4000-0000-1000-000000000002,1859_profile,1,306288.0,53234.0,9.0,S3,1859,ec5494,53234.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53234.000075,0.023083000000000003,53234.023157999996,7.5e-05,0.023158,1.00325,1692 1707,0.0,,388.8973270372135
1860,1605378.0,Up,1860,QBOX-4000-0000-1000-000000000002,1860_profile,1,306288.0,53236.0,10.0,S3,1860,ec5494,53236.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53236.000045,0.022843000000000002,53236.022888,4.5e-05,0.022888,1.00197,1692 1707,0.0,,436.7708707262618
1861,1746018.0,Up,1861,QBOX-4000-0000-1000-000000000002,1861_profile,1,306288.0,53236.0,10.0,S3,1861,ec5494,53236.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53236.000060000006,0.023968,53236.024028,5.9999999999999995e-05,0.024028,1.002504,1692 1707,0.0,,416.2229639519359
1862,1762195.0,Up,1862,QBOX-4000-0000-1000-000000000002,1862_profile,1,306288.0,53238.0,8.0,S3,1862,ec5494,53238.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53238.000045,0.024097999999999998,53238.024143,4.5e-05,0.024143,1.001868,1692 1707,0.0,,330.97775749024817
1863,1708480.0,Up,1863,QBOX-4000-0000-1000-000000000002,1863_profile,1,306288.0,53237.0,12.0,S3,1863,ec5494,53237.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53237.000045,0.023668,53237.023713,4.5e-05,0.023712999999999998,1.001902,1692 1707,0.0,,506.0136893696129
1864,1846721.0,Up,1864,QBOX-4000-0000-1000-000000000002,1864_profile,1,306288.0,53243.0,6.0,S3,1864,ec5494,53243.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53243.000045,0.024774,53243.024819,4.5e-05,0.024819,1.001817,1692 1707,0.0,,241.18939210462582
1868,929993.0,Up,1868,QBOX-4000-0000-1000-000000000005,1868_profile,1,306288.0,53227.0,2.0,S3,1868,ec5494,53227.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53227.000060000006,0.01744,53227.0175,5.9999999999999995e-05,0.0175,1.003441,1695 1707,0.0,,113.6788990825688
1869,934182.0,Up,1869,QBOX-4000-0000-1000-000000000005,1869_profile,1,305761.0,53227.0,2.0,S3,1869,ec5494,53227.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53227.000075,0.017473,53227.017548,7.5e-05,0.017547999999999998,1.004293,1695 1707,0.0,,113.46231328335146
1876,1855448.0,Up,1876,QBOX-4000-0000-1000-000000000002,1876_profile,1,306288.0,53243.0,9.0,S3,1876,ec5494,53243.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53243.000075,0.024844,53243.024919,7.5e-05,0.024919,1.003019,1692 1707,0.0,,361.26050555466105
1877,1850170.0,Up,1877,QBOX-4000-0000-1000-000000000002,1877_profile,1,306288.0,53246.0,10.0,S3,1877,ec5494,53246.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53246.000060000006,0.024801,53246.024861,5.9999999999999995e-05,0.024861,1.00242,1692 1707,0.0,,402.2095480020967
1878,1858333.0,Up,1878,QBOX-4000-0000-1000-000000000002,1878_profile,1,306288.0,53247.0,9.0,S3,1878,ec5494,53247.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53247.000045,0.024867,53247.024912,4.5e-05,0.024912,1.00181,1692 1707,0.0,,360.9254433586681
1879,1857305.0,Up,1879,QBOX-4000-0000-1000-000000000002,1879_profile,1,306288.0,53248.0,8.0,S3,1879,ec5494,53248.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53248.000045,0.024858,53248.024903,4.5e-05,0.024903,1.00181,1692 1707,0.0,,320.82798294311687
1880,1859222.0,Up,1880,QBOX-4000-0000-1000-000000000002,1880_profile,1,306288.0,53248.0,8.0,S3,1880,ec5494,53248.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53248.000060000006,0.024874,53248.024934,5.9999999999999995e-05,0.024934,1.002413,1692 1707,0.0,,320.62096968722363
1881,1861157.0,Up,1881,QBOX-4000-0000-1000-000000000002,1881_profile,1,306288.0,53251.0,8.0,S3,1881,ec5494,53251.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53251.000060000006,0.024888999999999998,53251.024949,5.9999999999999995e-05,0.024949000000000002,1.0024110000000002,1692 1707,0.0,,320.42713648599783
1882,1864974.0,Up,1882,QBOX-4000-0000-1000-000000000002,1882_profile,1,306288.0,53254.0,5.0,S3,1882,ec5494,53254.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53254.000045,0.024919999999999998,53254.024965,4.5e-05,0.024965,1.001806,1692 1707,0.0,,199.64205457463888
1883,1864276.0,Up,1883,QBOX-4000-0000-1000-000000000002,1883_profile,1,306288.0,53254.0,8.0,S3,1883,ec5494,53254.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53254.000060000006,0.024914,53254.024974,5.9999999999999995e-05,0.024974,1.002409,1692 1707,0.0,,320.1045998233925
1884,1867059.0,Up,1884,QBOX-4000-0000-1000-000000000002,1884_profile,1,306288.0,53257.0,5.0,S3,1884,ec5494,53257.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53257.000045,0.024936,53257.024981,4.5e-05,0.024981,1.0018049999999998,1692 1707,0.0,,199.51331408405517
1892,1867845.0,Up,1892,QBOX-4000-0000-1000-000000000002,1892_profile,1,306288.0,53258.0,7.0,S3,1892,ec5494,53258.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53258.000045,0.024943,53258.024988,4.5e-05,0.024988,1.0018040000000001,1692 1707,0.0,,279.63985887824236
1893,1866960.0,Up,1893,QBOX-4000-0000-1000-000000000002,1893_profile,1,306288.0,53259.0,9.0,S3,1893,ec5494,53259.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53259.000060000006,0.024936,53259.024996,5.9999999999999995e-05,0.024996,1.002407,1692 1707,0.0,,359.92396535129933
