time,transfer_history.actually_transferred_size,transfer_history.attached_node,transfer_history.cached_data_size,transfer_history.chunk_id,transfer_history.completion_date_string,transfer_history.creation_date_string,transfer_history.data_type,transfer_history.remote_location_name,transfer_history.serializer_sampling_time,transfer_history.serializer_session,transfer_history.serializer_task,transfer_history.state,transfer_history.time_transfer_sec,transfer_history.transfer_direction,transfer_history.transfer_size,transfer_history.transfer_type
2019-03-19T10:31:07.971Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:31:06,19/03/2019\ 10:31:05,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:31:06.6512850Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1131-14b4-4152cb54a363,Completed,1,Down,0,S3
2019-03-19T10:31:17.951Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:31:09,19/03/2019\ 10:31:06,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:31:09.6932950Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1131-18a3-7e038f723adb,Completed,3,Down,0,S3
2019-03-19T10:31:17.952Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:31:09,19/03/2019\ 10:31:08,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:31:09.7169410Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1131-212b-cc18f3b7520a,Completed,1,Down,0,S3
2019-03-19T10:31:17.953Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:31:12,19/03/2019\ 10:31:09,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:31:12.7549460Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1131-2584-65ccfd7ce8bd,Completed,3,Down,0,S3
2019-03-19T10:31:17.954Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:31:15,19/03/2019\ 10:31:14,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:31:15.8192400Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1131-3592-3b2db152be7a,Completed,1,Down,0,S3
2019-03-19T10:31:27.968Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:31:18,19/03/2019\ 10:31:16,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:31:18.8587670Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1131-3c28-1b18bf7d3457,Completed,2,Down,0,S3
2019-03-19T10:31:27.969Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:31:18,19/03/2019\ 10:31:17,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:31:18.8629930Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1131-43be-2b48d3a6b5f4,Completed,1,Down,0,S3
2019-03-19T10:31:27.970Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:31:21,19/03/2019\ 10:31:19,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:31:21.8981320Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1131-497c-c51b0a33d943,Completed,2,Down,0,S3
2019-03-19T10:31:27.971Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:31:24,19/03/2019\ 10:31:22,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:31:24.9378860Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1131-571d-45c3030ff487,Completed,2,Down,0,S3
2019-03-19T10:31:57.964Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:31:49,19/03/2019\ 10:31:46,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:31:49.1437120Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1131-b271-3bd32000c7a2,Completed,3,Down,0,S3
2019-03-19T10:31:57.965Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:31:49,19/03/2019\ 10:31:47,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:31:49.1558460Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1131-b6f8-a357ed6faf4e,Completed,2,Down,0,S3
2019-03-19T10:31:57.966Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:31:49,19/03/2019\ 10:31:48,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:31:49.1676030Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1131-bb9a-86927b9ad48a,Completed,1,Down,0,S3
2019-03-19T10:31:57.968Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:31:52,19/03/2019\ 10:31:49,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:31:52.1979510Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1131-bfc2-430c36f5f88d,Completed,3,Down,0,S3
2019-03-19T10:31:57.971Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:31:55,19/03/2019\ 10:31:53,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:31:55.2473270Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1131-ce4e-c9bf2ca0af26,Completed,2,Down,0,S3
2019-03-19T10:32:04.971Z,0,QBOX-5000-0000-0000-000000000005,51026271,,19/03/2019\ 10:32:00,19/03/2019\ 10:31:56,,,2019-03-19T10:32:03.7896940Z,00000000-0000-0000-0000-000000000000,424f4a51-0307-1124-91be-93edf97c6c2e,Completed,4,Down,51026271,Docker
2019-03-19T10:32:07.960Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:31:58,19/03/2019\ 10:31:54,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:31:58.2920150Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1131-d3d5-5859329fb0ad,Completed,4,Down,0,S3
2019-03-19T10:32:07.962Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:32:01,19/03/2019\ 10:31:59,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:32:01.3407780Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1131-e716-d86e296b8c5f,Completed,2,Down,0,S3
2019-03-19T10:32:07.963Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:32:04,19/03/2019\ 10:32:01,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:32:04.3751210Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1132-0563-91698d23d1c5,Completed,3,Down,0,S3
2019-03-19T10:32:07.965Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:32:07,19/03/2019\ 10:32:06,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:32:07.4401450Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1132-172f-e555567eeb34,Completed,1,Down,0,S3
2019-03-19T10:32:09.536Z,0,QBOX-6000-0000-0000-000000000005,51026271,,19/03/2019\ 10:32:02,19/03/2019\ 10:31:57,,,2019-03-19T10:32:02.7032510Z,00000000-0000-0000-0000-000000000000,424f4a51-0307-1124-91be-93edf97c6c2e,Completed,5,Down,51026271,Docker
2019-03-19T10:32:23.594Z,0,QBOX-8000-0000-0000-000000000006,36198523066,,19/03/2019\ 10:32:16,19/03/2019\ 10:30:50,,,2019-03-19T10:32:16.4997240Z,00000000-0000-0000-0000-000000000000,424f4a51-0319-1130-beb1-e35e9092f09d,Completed,86,Down,0,QDisk
2019-03-19T10:32:23.595Z,0,QBOX-8000-0000-0000-000000000006,162852561,,19/03/2019\ 10:30:52,19/03/2019\ 10:30:50,,,2019-03-19T10:32:16.4997470Z,00000000-0000-0000-0000-000000000000,424f4a51-0319-1130-beb1-e35e9092f09d,Completed,2,Down,162852561,Docker
2019-03-19T10:32:27.972Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:32:19,19/03/2019\ 10:32:16,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:32:19.5400760Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1132-3f51-c0a48d4635dd,Completed,3,Down,0,S3
2019-03-19T10:32:27.973Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:32:19,19/03/2019\ 10:32:17,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:32:19.5530830Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1132-4350-43d05a5f526a,Completed,2,Down,0,S3
2019-03-19T10:32:27.976Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:32:22,19/03/2019\ 10:32:19,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:32:22.6003840Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1132-4c3b-91047f968d61,Completed,3,Down,0,S3
2019-03-19T10:32:27.977Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:32:22,19/03/2019\ 10:32:21,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:32:22.6059970Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1132-5244-97ac3a342d50,Completed,1,Down,0,S3
2019-03-19T10:32:27.982Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:32:25,19/03/2019\ 10:32:23,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:32:25.6273220Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1132-5a47-de1ba6e63d4e,Completed,2,Down,0,S3
2019-03-19T10:32:29.480Z,16610,QBOX-8000-0000-0000-000000000003,36198506456,,19/03/2019\ 10:32:20,19/03/2019\ 10:32:06,,,2019-03-19T10:32:20.1271030Z,00000000-0000-0000-0000-000000000000,424f4a51-0319-1132-0c42-6df03e810cfa,Completed,14,Down,16610,QDisk
2019-03-19T10:32:29.532Z,0,QBOX-8000-0000-0000-000000000003,40614471,,19/03/2019\ 10:32:16,19/03/2019\ 10:32:07,,,2019-03-19T10:32:20.1271500Z,00000000-0000-0000-0000-000000000000,424f4a51-0319-1132-0c42-6df03e810cfa,Completed,9,Down,35179056,QDisk
2019-03-19T10:32:29.533Z,0,QBOX-8000-0000-0000-000000000003,162852561,,19/03/2019\ 10:32:10,19/03/2019\ 10:32:07,,,2019-03-19T10:32:20.1271630Z,00000000-0000-0000-0000-000000000000,424f4a51-0319-1132-0c42-6df03e810cfa,Completed,3,Down,162852561,Docker
2019-03-19T10:32:33.593Z,0,QBOX-8000-0000-0000-000000000006,40614471,,19/03/2019\ 10:32:28,19/03/2019\ 10:32:21,,,2019-03-19T10:32:28.5563910Z,00000000-0000-0000-0000-000000000000,424f4a51-0319-1132-3c7e-1d5dea8d7ffd,Completed,7,Down,35179056,QDisk
2019-03-19T10:32:35.139Z,0,QBOX-6000-0000-0000-000000000001,36198523066,,19/03/2019\ 10:32:27,19/03/2019\ 10:32:21,,,2019-03-19T10:32:27.1325430Z,00000000-0000-0000-0000-000000000000,424f4a51-0319-1132-4117-b11f548d16d8,Completed,6,Down,0,QDisk
2019-03-19T10:32:35.140Z,0,QBOX-6000-0000-0000-000000000001,162852561,,19/03/2019\ 10:32:23,19/03/2019\ 10:32:21,,,2019-03-19T10:32:27.1326110Z,00000000-0000-0000-0000-000000000000,424f4a51-0319-1132-4117-b11f548d16d8,Completed,2,Down,162852561,Docker
2019-03-19T10:32:37.969Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:32:28,19/03/2019\ 10:32:25,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:32:28.6435670Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1132-60fa-fe99d20669dc,Completed,3,Down,0,S3
2019-03-19T10:32:37.970Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:32:28,19/03/2019\ 10:32:27,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:32:28.6477970Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1132-6848-7a9c4345e50f,Completed,1,Down,0,S3
2019-03-19T10:32:37.973Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:32:31,19/03/2019\ 10:32:30,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:32:31.6953880Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1132-735e-476f01a41e5f,Completed,1,Down,0,S3
2019-03-19T10:32:37.977Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:32:34,19/03/2019\ 10:32:32,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:32:34.7076470Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1132-7d6c-1b6f0ec34a63,Completed,2,Down,0,S3
2019-03-19T10:32:37.980Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:32:37,19/03/2019\ 10:32:34,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:32:37.7349550Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1132-84b0-71ad20f0dc41,Completed,3,Down,0,S3
2019-03-19T10:32:47.967Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:32:40,19/03/2019\ 10:32:38,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:32:40.7699730Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1132-9494-1d37a5d928e1,Completed,2,Down,0,S3
2019-03-19T10:32:47.968Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:32:40,19/03/2019\ 10:32:39,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:32:40.7819510Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1132-995c-06184611f67b,Completed,1,Down,0,S3
2019-03-19T10:33:48.006Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:33:38,19/03/2019\ 10:33:34,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:33:38.2086450Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1133-870c-223f4284a43d,Completed,4,Down,0,S3
2019-03-19T10:33:48.007Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:33:38,19/03/2019\ 10:33:35,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:33:38.2202520Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1133-8b4b-2c57f33ce4d3,Completed,3,Down,0,S3
2019-03-19T10:33:48.008Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:33:38,19/03/2019\ 10:33:37,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:33:38.2323970Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1133-8f91-1f5cf4e86567,Completed,1,Down,0,S3
2019-03-19T10:33:48.011Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:33:41,19/03/2019\ 10:33:38,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:33:41.2918970Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1133-93dd-ba43eadb0e55,Completed,3,Down,0,S3
2019-03-19T10:33:48.012Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:33:41,19/03/2019\ 10:33:40,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:33:41.3165560Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1133-9c94-3944b555b69e,Completed,1,Down,0,S3
2019-03-19T10:33:48.014Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:33:44,19/03/2019\ 10:33:42,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:33:44.3845560Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1133-a299-48a0a6e4f66d,Completed,2,Down,0,S3
2019-03-19T10:33:48.015Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:33:44,19/03/2019\ 10:33:43,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:33:44.3964360Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1133-a71f-9346dc6f1277,Completed,1,Down,0,S3
2019-03-19T10:33:59.789Z,0,QBOX-6000-0000-0000-000000000005,40614471,,19/03/2019\ 10:32:23,19/03/2019\ 10:32:18,,,2019-03-19T10:33:51.2345910Z,00000000-0000-0000-0000-000000000000,424f4a51-0319-1132-36ac-7b3eb43ba912,Completed,5,Down,35179056,QDisk
2019-03-19T10:33:59.790Z,0,QBOX-6000-0000-0000-000000000005,162852561,,19/03/2019\ 10:32:20,19/03/2019\ 10:32:18,,,2019-03-19T10:33:51.2346040Z,00000000-0000-0000-0000-000000000000,424f4a51-0319-1132-36ac-7b3eb43ba912,Completed,2,Down,162852561,Docker
2019-03-19T10:34:07.959Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:33:59,19/03/2019\ 10:33:58,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:33:59.5337440Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1133-ac6a-31ef32a25da5,Completed,1,Down,0,S3
2019-03-19T10:34:07.960Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:33:59,19/03/2019\ 10:33:58,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:33:59.5410720Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1133-b089-9a127cc2dd2b,Completed,1,Down,0,S3
2019-03-19T10:34:07.962Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:34:02,19/03/2019\ 10:33:59,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:34:02.5830080Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1133-b4e7-ac06230cca59,Completed,3,Down,0,S3
2019-03-19T10:34:07.963Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:34:02,19/03/2019\ 10:34:00,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:34:02.5865270Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1133-b8fc-6a311092815c,Completed,2,Down,0,S3
2019-03-19T10:34:17.957Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:34:08,19/03/2019\ 10:34:04,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:34:08.6625020Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1133-bd14-4052d2e289c2,Completed,4,Down,0,S3
2019-03-19T10:34:47.965Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:34:44,19/03/2019\ 10:34:42,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:34:44.9227050Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1134-a391-4ae46d723e0c,Completed,2,Down,0,S3
2019-03-19T10:34:47.966Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:34:44,19/03/2019\ 10:34:43,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:34:44.9292330Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1134-a7ef-159df7633200,Completed,1,Down,0,S3
2019-03-19T10:34:57.955Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:34:47,19/03/2019\ 10:34:45,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:34:47.9576880Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1134-b013-5bf3a2c0f49d,Completed,2,Down,0,S3
2019-03-19T10:34:57.956Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:34:51,19/03/2019\ 10:34:49,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:34:51.0383010Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1134-bdbb-30f22b93e2f8,Completed,2,Down,0,S3
2019-03-19T10:34:57.957Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:34:51,19/03/2019\ 10:34:50,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:34:51.0494160Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1134-c252-6e5bfd07929c,Completed,1,Down,0,S3
2019-03-19T10:35:07.962Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:35:06,19/03/2019\ 10:35:04,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:35:06.1475620Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1134-cd36-873954a65133,Completed,2,Down,0,S3
2019-03-19T10:35:17.968Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:35:09,19/03/2019\ 10:35:06,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:35:09.1935750Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1134-d1b8-3c8325eed737,Completed,3,Down,0,S3
2019-03-19T10:35:17.969Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:35:09,19/03/2019\ 10:35:07,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:35:09.1971760Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1134-d5cd-fcc592476ec9,Completed,2,Down,0,S3
2019-03-19T10:35:17.970Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:35:09,19/03/2019\ 10:35:07,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:35:09.1999800Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1134-da3f-6647b0ca093e,Completed,2,Down,0,S3
2019-03-19T10:35:17.973Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:35:12,19/03/2019\ 10:35:10,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:35:12.2345920Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1134-df7f-20a3f247672c,Completed,2,Down,0,S3
2019-03-19T10:35:17.974Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:35:12,19/03/2019\ 10:35:10,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:35:12.2493220Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1134-e371-4476f21a7f81,Completed,2,Down,0,S3
2019-03-19T10:35:57.965Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:35:51,19/03/2019\ 10:35:50,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:35:51.5596010Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1135-c3a4-5467d948e248,Completed,1,Down,0,S3
2019-03-19T10:35:57.968Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:35:54,19/03/2019\ 10:35:52,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:35:54.6165930Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1135-cc7c-e3e4ae5c6e6a,Completed,2,Down,0,S3
2019-03-19T10:35:57.969Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:35:54,19/03/2019\ 10:35:53,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:35:54.6218080Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1135-d146-2bd89484a1dd,Completed,1,Down,0,S3
2019-03-19T10:35:57.972Z,0,QBOX-9000-0000-0000-000000000005,5811170,-1,19/03/2019\ 10:35:57,19/03/2019\ 10:35:54,UserData,e5216c2e6710d5804223fb7eb6924aa67bad3d8e0b105634444da5a2e9f37a18,2019-03-19T10:35:57.6551020Z,53455351-0319-1103-ca7f-0aa0a68016cb,424f4a51-0319-1135-d580-f179bd0ae659,Completed,3,Down,0,S3
